Ýndeks | Python Deðeri | Verilog Deðeri | Fark
 7807 | 255 | 254 |   1
 7808 | 255 | 254 |   1
 7809 | 255 | 254 |   1
 7810 | 255 | 254 |   1
 7811 | 255 | 254 |   1
 7812 | 255 | 254 |   1
 7813 | 255 | 254 |   1
 7814 | 255 | 254 |   1
 7815 | 255 | 254 |   1
 7816 | 255 | 254 |   1
 7817 | 255 | 254 |   1
 7818 | 255 | 254 |   1
 7819 | 255 | 254 |   1
 7820 | 255 | 254 |   1
 7821 | 255 | 254 |   1
 7822 | 255 | 254 |   1
 7823 | 255 | 254 |   1
 7824 | 255 | 254 |   1
 7825 | 255 | 254 |   1
 7826 | 255 | 254 |   1
 7827 | 255 | 254 |   1
 7828 | 255 | 254 |   1
 7829 | 255 | 254 |   1
 7830 | 255 | 254 |   1
 7831 | 255 | 254 |   1
 7832 | 255 | 254 |   1
 7833 | 255 | 254 |   1
 7834 | 255 | 254 |   1
 7835 | 255 | 254 |   1
 7836 | 255 | 254 |   1
 7840 | 255 | 254 |   1
 7841 | 255 | 254 |   1
 7842 | 255 | 254 |   1
 7843 | 255 | 254 |   1
 7844 | 255 | 254 |   1
 7845 | 255 | 254 |   1
 7846 | 255 | 254 |   1
 7850 | 255 | 254 |   1
 7851 | 255 | 254 |   1
 7852 | 255 | 254 |   1
 7853 | 255 | 254 |   1
 7854 | 255 | 254 |   1
 7855 | 255 | 254 |   1
 7856 | 255 | 254 |   1
 7865 | 255 | 254 |   1
 7866 | 255 | 254 |   1
 7867 | 255 | 254 |   1
 7868 | 255 | 254 |   1
 7869 | 255 | 254 |   1
 7870 | 255 | 254 |   1
 7871 | 255 | 254 |   1
 7872 | 255 | 254 |   1
 7876 | 255 | 254 |   1
 7877 | 255 | 254 |   1
 7878 | 255 | 254 |   1
 7879 | 255 | 254 |   1
 7880 | 255 | 254 |   1
 7881 | 255 | 254 |   1
 7882 | 255 | 254 |   1
 7891 | 255 | 254 |   1
 7892 | 255 | 254 |   1
 7893 | 255 | 254 |   1
 7894 | 255 | 254 |   1
 7895 | 255 | 254 |   1
 7896 | 255 | 254 |   1
 7897 | 255 | 254 |   1
 7901 | 255 | 254 |   1
 7902 | 255 | 254 |   1
 7903 | 255 | 254 |   1
 7904 | 255 | 254 |   1
 7905 | 255 | 254 |   1
 7906 | 255 | 254 |   1
 7907 | 255 | 254 |   1
 7908 | 255 | 254 |   1
 7917 | 255 | 254 |   1
 7918 | 255 | 254 |   1
 7919 | 255 | 254 |   1
 7920 | 255 | 254 |   1
 7921 | 255 | 254 |   1
 7922 | 255 | 254 |   1
 7923 | 255 | 254 |   1
 7927 | 255 | 254 |   1
 7928 | 255 | 254 |   1
 7929 | 255 | 254 |   1
 7930 | 255 | 254 |   1
 7931 | 255 | 254 |   1
 7932 | 255 | 254 |   1
 7933 | 255 | 254 |   1
 7942 | 255 | 254 |   1
 7943 | 255 | 254 |   1
 7944 | 255 | 254 |   1
 7945 | 255 | 254 |   1
 7946 | 255 | 254 |   1
 7947 | 255 | 254 |   1
 7948 | 255 | 254 |   1
 7949 | 255 | 254 |   1
 7968 | 255 | 254 |   1
 7969 | 255 | 254 |   1
 7970 | 255 | 254 |   1
 7971 | 255 | 254 |   1
 7972 | 255 | 254 |   1
 7973 | 255 | 254 |   1
 7974 | 255 | 254 |   1
 7975 | 255 | 254 |   1
 7994 | 255 | 254 |   1
 7995 | 255 | 254 |   1
 7996 | 255 | 254 |   1
 7997 | 255 | 254 |   1
 7998 | 255 | 254 |   1
 7999 | 255 | 254 |   1
 8000 | 255 | 254 |   1
 8050 | 255 | 254 |   1
 8051 | 255 | 254 |   1
 8052 | 255 | 254 |   1
 8053 | 255 | 254 |   1
 8054 | 255 | 254 |   1
 8055 | 255 | 254 |   1
 8056 | 255 | 254 |   1
 8057 | 255 | 254 |   1
 8058 | 255 | 254 |   1
 8059 | 255 | 254 |   1
 8060 | 255 | 254 |   1
 8061 | 254 | 253 |   1
 8063 | 254 | 253 |   1
 8065 | 254 | 253 |   1
 8066 | 253 | 252 |   1
 8067 | 253 | 252 |   1
 8068 | 253 | 252 |   1
 8069 | 253 | 252 |   1
 8070 | 253 | 252 |   1
 8071 | 253 | 252 |   1
 8077 | 253 | 252 |   1
 8078 | 253 | 252 |   1
 8080 | 252 | 251 |   1
 8086 | 252 | 251 |   1
 8089 | 254 | 253 |   1
 8090 | 254 | 253 |   1
 8092 | 253 | 252 |   1
 8093 | 253 | 252 |   1
 8097 | 254 | 253 |   1
 8098 | 254 | 253 |   1
 8099 | 254 | 253 |   1
 8100 | 254 | 253 |   1
 8101 | 254 | 253 |   1
 8104 | 255 | 254 |   1
 8105 | 255 | 254 |   1
 8106 | 255 | 254 |   1
 8107 | 255 | 254 |   1
 8108 | 255 | 254 |   1
 8109 | 255 | 254 |   1
 8110 | 255 | 254 |   1
 8111 | 255 | 254 |   1
 8112 | 255 | 254 |   1
 8113 | 255 | 254 |   1
 8114 | 255 | 254 |   1
 8115 | 255 | 254 |   1
 8116 | 255 | 254 |   1
 8117 | 255 | 254 |   1
 8118 | 255 | 254 |   1
 8119 | 255 | 254 |   1
 8120 | 255 | 254 |   1
 8121 | 255 | 254 |   1
 8122 | 255 | 254 |   1
 8123 | 255 | 254 |   1
 8124 | 255 | 254 |   1
 8125 | 255 | 254 |   1
 8126 | 255 | 254 |   1
 8127 | 255 | 254 |   1
 8128 | 255 | 254 |   1
 8129 | 255 | 254 |   1
 8130 | 255 | 254 |   1
 8131 | 255 | 254 |   1
 8132 | 255 | 254 |   1
 8133 | 255 | 254 |   1
 8134 | 255 | 254 |   1
 8135 | 255 | 254 |   1
 8136 | 255 | 254 |   1
 8137 | 255 | 254 |   1
 8138 | 255 | 254 |   1
 8139 | 255 | 254 |   1
 8140 | 255 | 254 |   1
 8141 | 255 | 254 |   1
 8142 | 255 | 254 |   1
 8143 | 255 | 254 |   1
 8144 | 255 | 254 |   1
 8145 | 255 | 254 |   1
 8146 | 255 | 254 |   1
 8147 | 255 | 254 |   1
 8148 | 255 | 254 |   1
 8149 | 255 | 254 |   1
 8150 | 255 | 254 |   1
 8151 | 255 | 254 |   1
 8152 | 255 | 254 |   1
 8153 | 255 | 254 |   1
 8154 | 255 | 254 |   1
 8158 | 255 | 254 |   1
 8159 | 255 | 254 |   1
 8160 | 255 | 254 |   1
 8161 | 255 | 254 |   1
 8162 | 255 | 254 |   1
 8163 | 255 | 254 |   1
 8164 | 255 | 254 |   1
 8168 | 255 | 254 |   1
 8169 | 255 | 254 |   1
 8170 | 255 | 254 |   1
 8171 | 255 | 254 |   1
 8172 | 255 | 254 |   1
 8173 | 255 | 254 |   1
 8174 | 255 | 254 |   1
 8183 | 255 | 254 |   1
 8184 | 255 | 254 |   1
 8185 | 255 | 254 |   1
 8186 | 255 | 254 |   1
 8187 | 255 | 254 |   1
 8188 | 255 | 254 |   1
 8189 | 255 | 254 |   1
 8190 | 255 | 254 |   1
 8194 | 255 | 254 |   1
 8195 | 255 | 254 |   1
 8196 | 255 | 254 |   1
 8197 | 255 | 254 |   1
 8198 | 255 | 254 |   1
 8199 | 255 | 254 |   1
 8200 | 255 | 254 |   1
 8209 | 255 | 254 |   1
 8210 | 255 | 254 |   1
 8211 | 255 | 254 |   1
 8212 | 255 | 254 |   1
 8213 | 255 | 254 |   1
 8214 | 255 | 254 |   1
 8215 | 255 | 254 |   1
 8219 | 255 | 254 |   1
 8220 | 255 | 254 |   1
 8221 | 255 | 254 |   1
 8222 | 255 | 254 |   1
 8223 | 255 | 254 |   1
 8224 | 255 | 254 |   1
 8225 | 255 | 254 |   1
 8226 | 255 | 254 |   1
 8235 | 255 | 254 |   1
 8236 | 255 | 254 |   1
 8237 | 255 | 254 |   1
 8238 | 255 | 254 |   1
 8239 | 255 | 254 |   1
 8240 | 255 | 254 |   1
 8241 | 255 | 254 |   1
 8245 | 255 | 254 |   1
 8246 | 255 | 254 |   1
 8247 | 255 | 254 |   1
 8248 | 255 | 254 |   1
 8249 | 255 | 254 |   1
 8250 | 255 | 254 |   1
 8251 | 255 | 254 |   1
 8260 | 255 | 254 |   1
 8261 | 255 | 254 |   1
 8262 | 255 | 254 |   1
 8263 | 255 | 254 |   1
 8264 | 255 | 254 |   1
 8265 | 255 | 254 |   1
 8266 | 255 | 254 |   1
 8267 | 255 | 254 |   1
 8286 | 255 | 254 |   1
 8293 | 255 | 254 |   1
 8312 | 255 | 254 |   1
 8318 | 255 | 254 |   1
 8378 | 255 | 254 |   1
 8379 | 254 | 253 |   1
 8381 | 254 | 253 |   1
 8384 | 252 | 251 |   1
 8385 | 252 | 251 |   1
 8387 | 253 | 252 |   1
 8388 | 253 | 252 |   1
 8389 | 253 | 252 |   1
 8390 | 252 | 251 |   1
 8392 | 243 | 244 |   1
 8394 | 227 | 229 |   2
 8395 | 224 | 226 |   2
 8396 | 223 | 224 |   1
 8397 | 221 | 223 |   2
 8398 | 220 | 221 |   1
 8399 | 219 | 221 |   2
 8400 | 220 | 222 |   2
 8401 | 223 | 224 |   1
 8402 | 227 | 229 |   2
 8403 | 232 | 233 |   1
 8406 | 247 | 246 |   1
 8408 | 251 | 250 |   1
 8410 | 251 | 250 |   1
 8412 | 252 | 251 |   1
 8413 | 253 | 252 |   1
 8415 | 254 | 253 |   1
 8416 | 254 | 253 |   1
 8421 | 255 | 254 |   1
 8604 | 255 | 254 |   1
 8611 | 255 | 254 |   1
 8630 | 255 | 254 |   1
 8636 | 255 | 254 |   1
 8696 | 255 | 254 |   1
 8697 | 254 | 253 |   1
 8699 | 254 | 253 |   1
 8700 | 254 | 253 |   1
 8701 | 253 | 252 |   1
 8703 | 251 | 250 |   1
 8706 | 236 | 237 |   1
 8707 | 225 | 227 |   2
 8708 | 219 | 221 |   2
 8709 | 213 | 215 |   2
 8710 | 204 | 205 |   1
 8712 | 178 | 176 |   2
 8713 | 172 | 170 |   2
 8714 | 170 | 167 |   3
 8715 | 168 | 165 |   3
 8716 | 167 | 164 |   3
 8717 | 166 | 163 |   3
 8718 | 166 | 164 |   2
 8719 | 170 | 168 |   2
 8720 | 178 | 176 |   2
 8721 | 187 | 186 |   1
 8723 | 205 | 207 |   2
 8724 | 210 | 212 |   2
 8725 | 215 | 216 |   1
 8726 | 225 | 226 |   1
 8727 | 237 | 238 |   1
 8729 | 249 | 248 |   1
 8733 | 253 | 252 |   1
 8735 | 254 | 253 |   1
 8739 | 255 | 254 |   1
 8922 | 255 | 254 |   1
 8929 | 255 | 254 |   1
 8948 | 255 | 254 |   1
 8954 | 255 | 254 |   1
 9004 | 255 | 254 |   1
 9005 | 255 | 254 |   1
 9006 | 255 | 254 |   1
 9007 | 255 | 254 |   1
 9008 | 255 | 254 |   1
 9009 | 255 | 254 |   1
 9010 | 255 | 254 |   1
 9011 | 255 | 254 |   1
 9012 | 255 | 254 |   1
 9014 | 255 | 254 |   1
 9016 | 254 | 253 |   1
 9017 | 254 | 253 |   1
 9018 | 253 | 252 |   1
 9020 | 243 | 244 |   1
 9021 | 230 | 232 |   2
 9022 | 218 | 220 |   2
 9023 | 208 | 210 |   2
 9024 | 192 | 191 |   1
 9025 | 174 | 171 |   3
 9026 | 165 | 162 |   3
 9027 | 161 | 158 |   3
 9028 | 154 | 152 |   2
 9029 | 146 | 144 |   2
 9030 | 138 | 137 |   1
 9031 | 135 | 134 |   1
 9033 | 134 | 133 |   1
 9034 | 133 | 132 |   1
 9035 | 132 | 131 |   1
 9036 | 132 | 131 |   1
 9037 | 134 | 133 |   1
 9038 | 139 | 138 |   1
 9039 | 145 | 143 |   2
 9040 | 151 | 149 |   2
 9041 | 155 | 152 |   3
 9042 | 157 | 154 |   3
 9043 | 163 | 160 |   3
 9044 | 178 | 177 |   1
 9046 | 211 | 212 |   1
 9047 | 223 | 224 |   1
 9048 | 235 | 236 |   1
 9050 | 249 | 248 |   1
 9052 | 252 | 251 |   1
 9053 | 253 | 252 |   1
 9055 | 254 | 253 |   1
 9057 | 255 | 254 |   1
 9058 | 255 | 254 |   1
 9059 | 255 | 254 |   1
 9060 | 255 | 254 |   1
 9063 | 255 | 254 |   1
 9064 | 255 | 254 |   1
 9065 | 255 | 254 |   1
 9066 | 255 | 254 |   1
 9067 | 255 | 254 |   1
 9126 | 255 | 254 |   1
 9127 | 255 | 254 |   1
 9128 | 255 | 254 |   1
 9129 | 255 | 254 |   1
 9146 | 255 | 254 |   1
 9147 | 255 | 254 |   1
 9148 | 255 | 254 |   1
 9167 | 255 | 254 |   1
 9168 | 255 | 254 |   1
 9169 | 255 | 254 |   1
 9173 | 255 | 254 |   1
 9174 | 255 | 254 |   1
 9175 | 255 | 254 |   1
 9240 | 255 | 254 |   1
 9247 | 255 | 254 |   1
 9266 | 255 | 254 |   1
 9272 | 255 | 254 |   1
 9322 | 255 | 254 |   1
 9327 | 254 | 253 |   1
 9328 | 254 | 253 |   1
 9331 | 254 | 253 |   1
 9333 | 254 | 253 |   1
 9334 | 253 | 252 |   1
 9336 | 239 | 240 |   1
 9337 | 225 | 226 |   1
 9338 | 208 | 209 |   1
 9339 | 186 | 185 |   1
 9340 | 167 | 164 |   3
 9341 | 158 | 155 |   3
 9342 | 148 | 146 |   2
 9343 | 137 | 135 |   2
 9344 | 132 | 131 |   1
 9345 | 131 | 130 |   1
 9346 | 130 | 129 |   1
 9347 | 129 | 128 |   1
 9348 | 129 | 128 |   1
 9349 | 130 | 129 |   1
 9353 | 130 | 129 |   1
 9355 | 130 | 129 |   1
 9357 | 131 | 130 |   1
 9359 | 129 | 128 |   1
 9361 | 132 | 131 |   1
 9362 | 141 | 139 |   2
 9363 | 151 | 149 |   2
 9364 | 161 | 158 |   3
 9365 | 174 | 172 |   2
 9367 | 210 | 211 |   1
 9368 | 226 | 227 |   1
 9374 | 254 | 253 |   1
 9379 | 255 | 254 |   1
 9380 | 255 | 254 |   1
 9385 | 255 | 254 |   1
 9386 | 255 | 254 |   1
 9435 | 255 | 254 |   1
 9436 | 255 | 254 |   1
 9437 | 255 | 254 |   1
 9438 | 255 | 254 |   1
 9439 | 255 | 254 |   1
 9440 | 255 | 254 |   1
 9441 | 255 | 254 |   1
 9442 | 255 | 254 |   1
 9443 | 255 | 254 |   1
 9444 | 255 | 254 |   1
 9446 | 255 | 254 |   1
 9447 | 255 | 254 |   1
 9450 | 255 | 254 |   1
 9451 | 255 | 254 |   1
 9452 | 255 | 254 |   1
 9453 | 255 | 254 |   1
 9454 | 255 | 254 |   1
 9455 | 255 | 254 |   1
 9456 | 255 | 254 |   1
 9457 | 255 | 254 |   1
 9464 | 255 | 254 |   1
 9465 | 255 | 254 |   1
 9466 | 255 | 254 |   1
 9467 | 255 | 254 |   1
 9468 | 255 | 254 |   1
 9469 | 255 | 254 |   1
 9474 | 255 | 254 |   1
 9475 | 255 | 254 |   1
 9476 | 255 | 254 |   1
 9477 | 255 | 254 |   1
 9478 | 255 | 254 |   1
 9479 | 255 | 254 |   1
 9480 | 255 | 254 |   1
 9484 | 255 | 254 |   1
 9485 | 255 | 254 |   1
 9486 | 255 | 254 |   1
 9487 | 255 | 254 |   1
 9488 | 255 | 254 |   1
 9489 | 255 | 254 |   1
 9490 | 255 | 254 |   1
 9491 | 255 | 254 |   1
 9492 | 255 | 254 |   1
 9493 | 255 | 254 |   1
 9494 | 255 | 254 |   1
 9495 | 255 | 254 |   1
 9558 | 255 | 254 |   1
 9559 | 255 | 254 |   1
 9560 | 255 | 254 |   1
 9561 | 255 | 254 |   1
 9562 | 255 | 254 |   1
 9563 | 255 | 254 |   1
 9564 | 255 | 254 |   1
 9565 | 255 | 254 |   1
 9584 | 255 | 254 |   1
 9585 | 255 | 254 |   1
 9586 | 255 | 254 |   1
 9587 | 255 | 254 |   1
 9588 | 255 | 254 |   1
 9589 | 255 | 254 |   1
 9590 | 255 | 254 |   1
 9641 | 254 | 253 |   1
 9646 | 253 | 252 |   1
 9647 | 253 | 252 |   1
 9649 | 252 | 251 |   1
 9653 | 220 | 221 |   1
 9654 | 198 | 199 |   1
 9655 | 177 | 175 |   2
 9656 | 160 | 158 |   2
 9657 | 146 | 144 |   2
 9658 | 134 | 133 |   1
 9661 | 130 | 129 |   1
 9662 | 130 | 129 |   1
 9664 | 130 | 129 |   1
 9666 | 130 | 129 |   1
 9675 | 130 | 129 |   1
 9676 | 130 | 129 |   1
 9677 | 130 | 129 |   1
 9678 | 130 | 129 |   1
 9679 | 130 | 129 |   1
 9682 | 132 | 131 |   1
 9683 | 138 | 137 |   1
 9684 | 147 | 145 |   2
 9685 | 161 | 159 |   2
 9686 | 181 | 180 |   1
 9687 | 203 | 204 |   1
 9689 | 236 | 237 |   1
 9693 | 253 | 252 |   1
 9695 | 253 | 252 |   1
 9699 | 254 | 253 |   1
 9700 | 254 | 253 |   1
 9701 | 254 | 253 |   1
 9703 | 255 | 254 |   1
 9704 | 255 | 254 |   1
 9753 | 255 | 254 |   1
 9754 | 255 | 254 |   1
 9755 | 255 | 254 |   1
 9756 | 255 | 254 |   1
 9757 | 255 | 254 |   1
 9758 | 255 | 254 |   1
 9759 | 255 | 254 |   1
 9760 | 255 | 254 |   1
 9761 | 255 | 254 |   1
 9765 | 255 | 254 |   1
 9766 | 255 | 254 |   1
 9767 | 255 | 254 |   1
 9768 | 255 | 254 |   1
 9769 | 255 | 254 |   1
 9772 | 254 | 253 |   1
 9773 | 254 | 253 |   1
 9774 | 254 | 253 |   1
 9775 | 254 | 253 |   1
 9782 | 254 | 253 |   1
 9783 | 254 | 253 |   1
 9784 | 254 | 253 |   1
 9785 | 254 | 253 |   1
 9786 | 254 | 253 |   1
 9791 | 254 | 253 |   1
 9792 | 254 | 253 |   1
 9793 | 254 | 253 |   1
 9798 | 255 | 254 |   1
 9799 | 255 | 254 |   1
 9800 | 255 | 254 |   1
 9802 | 255 | 254 |   1
 9803 | 255 | 254 |   1
 9813 | 255 | 254 |   1
 9960 | 253 | 252 |   1
 9961 | 253 | 252 |   1
 9965 | 252 | 251 |   1
 9968 | 240 | 241 |   1
 9969 | 223 | 224 |   1
 9971 | 172 | 170 |   2
 9972 | 152 | 150 |   2
 9973 | 140 | 138 |   2
 9974 | 134 | 133 |   1
 9977 | 131 | 130 |   1
10000 | 131 | 130 |   1
10002 | 130 | 129 |   1
10004 | 143 | 141 |   2
10005 | 158 | 155 |   3
10006 | 178 | 177 |   1
10007 | 202 | 203 |   1
10008 | 223 | 224 |   1
10010 | 246 | 245 |   1
10011 | 249 | 248 |   1
10012 | 251 | 250 |   1
10013 | 252 | 251 |   1
10016 | 254 | 253 |   1
10017 | 254 | 253 |   1
10019 | 254 | 253 |   1
10021 | 255 | 254 |   1
10022 | 255 | 254 |   1
10071 | 255 | 254 |   1
10072 | 255 | 254 |   1
10074 | 255 | 254 |   1
10075 | 255 | 254 |   1
10076 | 255 | 254 |   1
10077 | 255 | 254 |   1
10078 | 255 | 254 |   1
10079 | 255 | 254 |   1
10084 | 254 | 253 |   1
10085 | 254 | 253 |   1
10088 | 254 | 253 |   1
10090 | 253 | 252 |   1
10094 | 250 | 249 |   1
10100 | 248 | 247 |   1
10101 | 248 | 247 |   1
10109 | 250 | 249 |   1
10111 | 251 | 250 |   1
10112 | 252 | 251 |   1
10116 | 254 | 253 |   1
10117 | 254 | 253 |   1
10123 | 254 | 253 |   1
10125 | 254 | 253 |   1
10131 | 255 | 254 |   1
10132 | 255 | 254 |   1
10276 | 255 | 254 |   1
10277 | 254 | 253 |   1
10279 | 253 | 252 |   1
10280 | 253 | 252 |   1
10282 | 253 | 252 |   1
10285 | 230 | 231 |   1
10287 | 177 | 176 |   1
10288 | 154 | 152 |   2
10289 | 138 | 137 |   1
10290 | 131 | 130 |   1
10292 | 131 | 130 |   1
10294 | 131 | 130 |   1
10319 | 131 | 130 |   1
10322 | 131 | 130 |   1
10323 | 133 | 132 |   1
10324 | 142 | 140 |   2
10325 | 159 | 158 |   1
10326 | 184 | 183 |   1
10327 | 209 | 210 |   1
10328 | 229 | 230 |   1
10329 | 241 | 240 |   1
10335 | 254 | 253 |   1
10336 | 254 | 253 |   1
10337 | 254 | 253 |   1
10339 | 255 | 254 |   1
10389 | 255 | 254 |   1
10393 | 255 | 254 |   1
10394 | 255 | 254 |   1
10400 | 254 | 253 |   1
10415 | 238 | 237 |   1
10416 | 237 | 236 |   1
10417 | 237 | 236 |   1
10418 | 237 | 236 |   1
10419 | 237 | 236 |   1
10420 | 237 | 236 |   1
10422 | 238 | 237 |   1
10423 | 238 | 237 |   1
10425 | 239 | 238 |   1
10429 | 243 | 242 |   1
10434 | 250 | 249 |   1
10435 | 251 | 250 |   1
10437 | 252 | 251 |   1
10438 | 253 | 252 |   1
10444 | 254 | 253 |   1
10447 | 255 | 254 |   1
10448 | 255 | 254 |   1
10449 | 255 | 254 |   1
10450 | 255 | 254 |   1
10543 | 255 | 254 |   1
10544 | 255 | 254 |   1
10545 | 255 | 254 |   1
10546 | 255 | 254 |   1
10547 | 255 | 254 |   1
10548 | 255 | 254 |   1
10549 | 255 | 254 |   1
10569 | 255 | 254 |   1
10570 | 255 | 254 |   1
10571 | 255 | 254 |   1
10572 | 255 | 254 |   1
10573 | 255 | 254 |   1
10574 | 255 | 254 |   1
10575 | 255 | 254 |   1
10594 | 255 | 254 |   1
10595 | 254 | 253 |   1
10597 | 253 | 252 |   1
10598 | 253 | 252 |   1
10599 | 253 | 252 |   1
10601 | 242 | 243 |   1
10603 | 190 | 189 |   1
10604 | 161 | 159 |   2
10605 | 141 | 140 |   1
10606 | 133 | 132 |   1
10607 | 131 | 130 |   1
10635 | 130 | 129 |   1
10638 | 132 | 131 |   1
10640 | 131 | 130 |   1
10642 | 131 | 130 |   1
10643 | 134 | 133 |   1
10644 | 147 | 145 |   2
10645 | 168 | 167 |   1
10651 | 251 | 250 |   1
10656 | 254 | 253 |   1
10657 | 255 | 254 |   1
10658 | 255 | 254 |   1
10666 | 255 | 254 |   1
10667 | 255 | 254 |   1
10668 | 255 | 254 |   1
10669 | 255 | 254 |   1
10670 | 255 | 254 |   1
10671 | 255 | 254 |   1
10672 | 255 | 254 |   1
10692 | 255 | 254 |   1
10693 | 255 | 254 |   1
10694 | 255 | 254 |   1
10695 | 255 | 254 |   1
10696 | 255 | 254 |   1
10697 | 255 | 254 |   1
10698 | 255 | 254 |   1
10702 | 255 | 254 |   1
10703 | 255 | 254 |   1
10704 | 255 | 254 |   1
10705 | 255 | 254 |   1
10706 | 255 | 254 |   1
10709 | 254 | 253 |   1
10712 | 254 | 253 |   1
10716 | 253 | 252 |   1
10722 | 241 | 240 |   1
10723 | 239 | 238 |   1
10725 | 236 | 235 |   1
10726 | 234 | 233 |   1
10727 | 232 | 231 |   1
10728 | 231 | 230 |   1
10729 | 231 | 230 |   1
10731 | 230 | 229 |   1
10732 | 229 | 228 |   1
10733 | 229 | 228 |   1
10734 | 228 | 227 |   1
10735 | 228 | 227 |   1
10736 | 228 | 227 |   1
10737 | 228 | 227 |   1
10738 | 228 | 227 |   1
10740 | 229 | 228 |   1
10741 | 229 | 228 |   1
10742 | 229 | 228 |   1
10744 | 230 | 229 |   1
10745 | 230 | 229 |   1
10746 | 231 | 230 |   1
10749 | 235 | 234 |   1
10756 | 248 | 247 |   1
10758 | 251 | 250 |   1
10759 | 252 | 251 |   1
10763 | 254 | 253 |   1
10765 | 255 | 254 |   1
10766 | 255 | 254 |   1
10767 | 255 | 254 |   1
10768 | 255 | 254 |   1
10769 | 255 | 254 |   1
10770 | 255 | 254 |   1
10771 | 255 | 254 |   1
10772 | 255 | 254 |   1
10773 | 255 | 254 |   1
10774 | 255 | 254 |   1
10775 | 255 | 254 |   1
10809 | 255 | 254 |   1
10810 | 255 | 254 |   1
10811 | 255 | 254 |   1
10861 | 255 | 254 |   1
10867 | 255 | 254 |   1
10887 | 255 | 254 |   1
10893 | 255 | 254 |   1
10912 | 255 | 254 |   1
10915 | 253 | 252 |   1
10919 | 212 | 213 |   1
10920 | 178 | 177 |   1
10921 | 150 | 148 |   2
10922 | 135 | 134 |   1
10923 | 131 | 130 |   1
10956 | 131 | 130 |   1
10959 | 131 | 130 |   1
10960 | 131 | 130 |   1
10962 | 131 | 130 |   1
10963 | 139 | 137 |   2
10964 | 157 | 155 |   2
10965 | 184 | 183 |   1
10971 | 253 | 252 |   1
10972 | 253 | 252 |   1
10973 | 253 | 252 |   1
10976 | 255 | 254 |   1
10984 | 255 | 254 |   1
10990 | 255 | 254 |   1
11010 | 255 | 254 |   1
11016 | 255 | 254 |   1
11020 | 255 | 254 |   1
11026 | 254 | 253 |   1
11027 | 254 | 253 |   1
11031 | 251 | 250 |   1
11032 | 250 | 249 |   1
11036 | 239 | 238 |   1
11037 | 237 | 236 |   1
11038 | 235 | 234 |   1
11041 | 229 | 228 |   1
11043 | 228 | 227 |   1
11044 | 227 | 226 |   1
11046 | 226 | 225 |   1
11047 | 226 | 225 |   1
11051 | 226 | 225 |   1
11052 | 226 | 225 |   1
11053 | 226 | 225 |   1
11054 | 226 | 225 |   1
11055 | 226 | 225 |   1
11056 | 226 | 225 |   1
11057 | 226 | 225 |   1
11058 | 226 | 225 |   1
11059 | 226 | 225 |   1
11060 | 226 | 225 |   1
11061 | 226 | 225 |   1
11062 | 226 | 225 |   1
11063 | 226 | 225 |   1
11065 | 227 | 226 |   1
11066 | 227 | 226 |   1
11069 | 230 | 229 |   1
11070 | 231 | 230 |   1
11071 | 232 | 231 |   1
11075 | 241 | 240 |   1
11078 | 248 | 247 |   1
11081 | 252 | 251 |   1
11083 | 254 | 253 |   1
11085 | 255 | 254 |   1
11093 | 255 | 254 |   1
11127 | 255 | 254 |   1
11179 | 255 | 254 |   1
11185 | 255 | 254 |   1
11205 | 255 | 254 |   1
11211 | 255 | 254 |   1
11230 | 255 | 254 |   1
11231 | 254 | 253 |   1
11232 | 253 | 252 |   1
11233 | 252 | 251 |   1
11237 | 171 | 169 |   2
11238 | 144 | 142 |   2
11239 | 133 | 132 |   1
11242 | 130 | 129 |   1
11275 | 131 | 130 |   1
11276 | 131 | 130 |   1
11281 | 131 | 130 |   1
11282 | 135 | 134 |   1
11283 | 150 | 148 |   2
11284 | 177 | 176 |   1
11285 | 208 | 209 |   1
11288 | 248 | 247 |   1
11294 | 255 | 254 |   1
11302 | 255 | 254 |   1
11308 | 255 | 254 |   1
11328 | 255 | 254 |   1
11334 | 255 | 254 |   1
11338 | 255 | 254 |   1
11343 | 254 | 253 |   1
11345 | 253 | 252 |   1
11350 | 240 | 239 |   1
11353 | 231 | 230 |   1
11354 | 229 | 228 |   1
11355 | 228 | 227 |   1
11356 | 227 | 226 |   1
11358 | 226 | 225 |   1
11359 | 226 | 225 |   1
11360 | 226 | 225 |   1
11384 | 226 | 225 |   1
11385 | 226 | 225 |   1
11386 | 226 | 225 |   1
11387 | 226 | 225 |   1
11392 | 230 | 229 |   1
11393 | 231 | 230 |   1
11394 | 233 | 232 |   1
11395 | 235 | 234 |   1
11396 | 238 | 237 |   1
11404 | 254 | 253 |   1
11411 | 255 | 254 |   1
11445 | 255 | 254 |   1
11497 | 255 | 254 |   1
11503 | 255 | 254 |   1
11523 | 255 | 254 |   1
11529 | 255 | 254 |   1
11538 | 255 | 254 |   1
11539 | 255 | 254 |   1
11540 | 255 | 254 |   1
11541 | 255 | 254 |   1
11542 | 255 | 254 |   1
11543 | 255 | 254 |   1
11544 | 255 | 254 |   1
11545 | 255 | 254 |   1
11546 | 255 | 254 |   1
11547 | 255 | 254 |   1
11550 | 252 | 251 |   1
11551 | 249 | 248 |   1
11552 | 235 | 236 |   1
11554 | 167 | 166 |   1
11555 | 141 | 140 |   1
11556 | 132 | 131 |   1
11559 | 130 | 129 |   1
11560 | 130 | 129 |   1
11596 | 131 | 130 |   1
